,Systemic Crisis,Banking Crisis,Gold Standard,exch_usd,Domestic_Debt_In_Default,Sovereign External Debt Default,Weighted GDP,Inflation,Independence,Currency Crises,Inflation Crises
5895,0.0,0.0,0.0,-0.24197663660964672,0.0,0.0,0.0,-0.22833405936049275,1.0,0.0,0.0
4490,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,-0.13058796530610414,1.0,0.0,0.0
1333,0.0,0.0,0.0,-0.30987708157988864,0.0,0.0,0.0,-0.24010229896422716,1.0,0.0,0.0
5399,0.0,0.0,0.0,-0.29067206249364996,1.0,1.0,8.5,0.786906210811879,1.0,1.0,1.0
2424,0.0,0.0,1.0,-0.3097982678451377,0.0,0.0,0.0,-0.15594753433253114,1.0,0.0,0.0
5892,0.0,1.0,0.0,-0.22782041500504516,0.0,0.0,0.0,-0.14175678768200128,1.0,0.0,0.0
6654,1.0,1.0,0.0,-0.30882579355362927,0.0,0.0,0.0,0.5474354436485219,1.0,1.0,1.0
2093,0.0,0.0,0.0,-0.2734118484241232,0.0,0.0,0.0,-0.18053597564001928,1.0,0.0,0.0
3791,0.0,0.0,0.0,-0.23929066032194637,0.0,0.0,0.0,-0.10619868445485017,0.0,0.0,0.0
96,0.0,0.0,0.0,-0.30987708908875866,0.0,0.0,0.0,-0.2857122125185084,0.0,0.0,0.0
4881,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,0.468797609155849,1.0,1.0,1.0
3812,0.0,0.0,0.0,-0.24169005341485894,0.0,0.0,0.0,0.02200526198178075,1.0,0.0,0.0
5019,0.0,0.0,0.0,-0.3098731365444299,0.0,0.0,0.0,-0.18361106824552442,1.0,0.0,0.0
4434,0.0,0.0,0.0,-0.299856658599432,0.0,0.0,0.0,0.06156601103944565,1.0,0.0,0.0
6117,1.0,1.0,0.0,-0.30008187346181864,0.0,0.0,0.0,-0.12741323492477802,1.0,0.0,0.0
5390,0.0,0.0,0.0,-0.29623968221583674,1.0,1.0,8.5,10.079768480196384,1.0,2.0,1.0
833,0.0,0.0,0.0,-0.3003318925938231,0.0,0.0,0.0,-0.0923047792942009,1.0,0.0,0.0
6434,0.0,0.0,1.0,-0.2619518753975947,0.0,0.0,0.0,-0.20359707062361712,1.0,0.0,0.0
202,0.0,0.0,1.0,-0.30987708941608033,0.0,0.0,0.0,-0.3556664871350565,1.0,0.0,0.0
2670,0.0,0.0,0.0,-0.2535022221296794,0.0,0.0,0.0,-0.1296789497758636,1.0,0.0,0.0
2359,0.0,0.0,0.0,-0.30979874692119963,0.0,0.0,0.0,-0.33571140220144285,1.0,0.0,0.0
3653,0.0,0.0,0.0,-0.2989266467214501,0.0,0.0,0.0,-0.13449653048659552,1.0,0.0,0.0
4595,0.0,0.0,0.0,-0.27360158626343095,0.0,0.0,0.0,-0.18112390420269658,0.0,0.0,0.0
3104,0.0,0.0,0.0,2.503875774443049,0.0,0.0,0.0,-0.03747193576509606,1.0,0.0,0.0
2211,0.0,0.0,1.0,-0.3097905624050094,0.0,0.0,0.0,-0.29982551454939754,0.0,0.0,0.0
347,0.0,0.0,0.0,-0.3049597170806887,0.0,0.0,0.0,0.03139224664205709,0.0,0.0,0.0
649,0.0,0.0,0.0,-0.30748320286549435,1.0,1.0,0.86,0.6706404227226932,1.0,1.0,1.0
2229,0.0,0.0,1.0,-0.30979165936673253,0.0,0.0,0.0,-0.26245826251260573,0.0,0.0,0.0
1031,1.0,1.0,0.0,-0.27113005326286493,0.0,1.0,0.7,-0.5071818999050418,1.0,0.0,0.0
2557,0.0,0.0,0.0,-0.28203997902306044,0.0,0.0,0.0,-0.4444730115167897,1.0,0.0,0.0
4211,0.0,0.0,1.0,-0.2986492054807057,0.0,0.0,0.0,-0.2881368574131667,1.0,0.0,0.0
4903,1.0,1.0,0.0,-0.2751906406676333,0.0,0.0,0.0,-0.16774028828825177,1.0,0.0,0.0
4700,0.0,0.0,0.0,-0.2442475613738613,0.0,0.0,0.0,-0.08923923858787017,1.0,0.0,0.0
4824,0.0,0.0,0.0,-0.28504317326085343,0.0,0.0,0.0,0.004070178434981796,1.0,0.0,0.0
6207,0.0,0.0,1.0,-0.30784333695100125,0.0,0.0,0.0,-0.34252524987231486,1.0,0.0,0.0
4137,0.0,0.0,0.0,-0.29775727077555914,0.0,1.0,0.91,-0.0759874167861914,1.0,0.0,0.0
2870,0.0,0.0,0.0,-0.30316410855159376,0.0,0.0,0.0,-0.17958661819133975,1.0,0.0,0.0
5779,0.0,0.0,1.0,-0.27267167320724034,0.0,0.0,0.0,-0.12066051703696598,1.0,0.0,0.0
4023,0.0,0.0,1.0,-0.29021155294616346,0.0,0.0,0.0,-0.13936727417332875,1.0,0.0,0.0
363,0.0,0.0,0.0,-0.30580167874261677,0.0,0.0,0.0,-0.47870237376475244,0.0,0.0,0.0
4417,0.0,0.0,0.0,-0.30634025750523514,0.0,0.0,0.0,-0.18954658334705513,1.0,0.0,0.0
6037,0.0,0.0,0.0,-0.0560039075506611,0.0,0.0,0.0,-0.12776408441668133,1.0,0.0,0.0
2308,0.0,0.0,0.0,-0.2990055339143459,0.0,0.0,0.0,-0.09486678499939519,1.0,0.0,0.0
5907,0.0,1.0,0.0,-0.30277629245508964,0.0,0.0,0.0,-0.16840071086124622,1.0,1.0,0.0
3156,0.0,0.0,0.0,-0.28869661488544063,0.0,0.0,0.0,0.06039667588490632,0.0,0.0,0.0
3340,0.0,0.0,0.0,-0.28376936037091754,0.0,0.0,0.0,-0.16503914485954105,0.0,0.0,0.0
627,0.0,0.0,1.0,-0.3098769706194611,0.0,0.0,0.0,-0.24960198672555176,1.0,0.0,0.0
302,0.0,0.0,0.0,-0.3098770894157353,0.0,0.0,0.0,-0.07582371082240309,1.0,0.0,0.0
523,0.0,0.0,0.0,-0.30014670429338336,0.0,0.0,0.0,-0.1711455921802544,1.0,0.0,0.0
1590,0.0,0.0,0.0,-0.24070183550179777,0.0,1.0,0.0,-0.1530706195719678,1.0,0.0,0.0
5622,0.0,0.0,0.0,-0.25196751971069536,0.0,0.0,0.0,-0.09750847529137299,1.0,1.0,0.0
2493,0.0,0.0,0.0,-0.30460499294213905,0.0,0.0,0.0,-0.22140793564021724,1.0,0.0,0.0
1544,1.0,1.0,0.0,0.5673639520083383,0.0,0.0,0.0,0.16715587083615374,1.0,1.0,0.0
175,0.0,0.0,0.0,-0.30987708941608055,0.0,1.0,1.06,-0.8647343866624356,1.0,0.0,0.0
5366,0.0,0.0,0.0,-0.291980463010543,0.0,0.0,0.0,-0.03800765470979322,1.0,0.0,0.0
5140,0.0,0.0,1.0,-0.3003507675559626,0.0,0.0,0.0,-0.4104281536695098,1.0,0.0,0.0
4819,0.0,0.0,0.0,-0.2860610377113065,0.0,0.0,0.0,-0.07809667960654837,1.0,0.0,0.0
5906,0.0,0.0,0.0,-0.30316410855159376,0.0,0.0,0.0,-0.1936825124836901,1.0,0.0,0.0
3043,0.0,0.0,0.0,-0.27649014722330884,0.0,1.0,0.6,-0.22993280707194363,1.0,0.0,0.0
5259,0.0,0.0,0.0,1.1384837960893928,0.0,0.0,0.0,0.36536519555611374,1.0,1.0,1.0
1628,1.0,1.0,0.0,0.5236847202510336,0.0,1.0,0.0,0.10131999559076926,1.0,0.0,0.0
1429,0.0,0.0,0.0,-0.3098454664428632,0.0,0.0,0.0,0.3800774126828001,1.0,1.0,1.0
6187,0.0,0.0,1.0,-0.3078285136823053,0.0,0.0,0.0,-0.3696807833013629,1.0,0.0,0.0
4465,0.0,0.0,0.0,-0.29705308327721286,0.0,0.0,0.0,-0.1918250739971432,1.0,0.0,0.0
6179,0.0,0.0,1.0,-0.30783740764352285,0.0,0.0,0.0,-0.276520178528556,1.0,0.0,0.0
5043,0.0,0.0,0.0,-0.30979182272711187,0.0,1.0,1.7,1.841616028252775,1.0,1.0,1.0
5077,0.0,0.0,0.0,-0.30199288926209633,0.0,0.0,0.0,-1.0014579961843932,1.0,0.0,0.0
5007,0.0,0.0,1.0,-0.2574027182325319,0.0,0.0,0.0,-0.3173368889436385,1.0,0.0,0.0
4691,0.0,0.0,0.0,-0.23907127594524683,0.0,0.0,0.0,-0.19323261694040872,1.0,0.0,0.0
842,0.0,0.0,0.0,-0.29868255689692397,0.0,0.0,0.0,-0.059307157084725136,1.0,1.0,0.0
4510,0.0,0.0,0.0,-0.30987708941608116,0.0,0.0,0.0,-0.13982692237096606,1.0,0.0,0.0
4719,1.0,1.0,0.0,-0.2508508334689362,0.0,0.0,0.0,-0.16866900753152522,1.0,0.0,0.0
2992,0.0,0.0,0.0,-0.29011273115485736,0.0,0.0,0.0,-0.0656063705152484,1.0,0.0,0.0
3700,0.0,0.0,0.0,-0.2883448093083909,0.0,0.0,0.0,-0.2604894807626504,1.0,0.0,0.0
6360,0.0,0.0,0.0,-0.26577990454052597,0.0,0.0,0.0,-0.3516509869566342,1.0,0.0,0.0
1426,0.0,0.0,0.0,-0.3098667427745314,0.0,1.0,0.38,-0.04108110485262792,1.0,0.0,0.0
1669,0.0,0.0,1.0,-0.2729799971961155,0.0,0.0,0.0,-0.3710504641519875,1.0,0.0,0.0
1984,0.0,0.0,0.0,-0.30789077141082816,0.0,0.0,0.0,-0.029332245188464542,1.0,0.0,0.0
2170,0.0,0.0,0.0,-0.22335861112757388,0.0,0.0,0.0,-0.19240294374851336,1.0,0.0,0.0
4100,0.0,0.0,0.0,-0.30987708941608116,0.0,1.0,0.95,1.8617589167291058,1.0,1.0,1.0
3811,0.0,0.0,0.0,-0.23928967210403332,0.0,0.0,0.0,-0.1459418209253265,1.0,0.0,0.0
5530,0.0,0.0,1.0,-0.3078482780405665,0.0,0.0,0.0,-0.38899179963313946,0.0,0.0,0.0
5490,0.0,0.0,0.0,-0.2896403629924141,0.0,0.0,0.0,-0.07038987338778831,1.0,0.0,0.0
1573,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.17393174991007473,1.0,0.0,0.0
2640,0.0,0.0,1.0,-0.2683551373629891,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
5281,0.0,0.0,0.0,-0.30237353654545707,0.0,0.0,0.0,-0.1765321637912404,1.0,0.0,0.0
6184,0.0,0.0,1.0,-0.30778206744039144,0.0,0.0,0.0,-0.1505677479770864,1.0,0.0,0.0
2417,0.0,0.0,1.0,-0.3097987062449302,0.0,0.0,0.0,-0.2433031084969464,1.0,0.0,0.0
5875,0.0,0.0,0.0,-0.2691259473351768,0.0,0.0,0.0,-0.02497945833093744,1.0,0.0,0.0
1212,0.0,0.0,0.0,-0.2999306761211203,0.0,0.0,0.0,-0.21249428937703815,1.0,0.0,0.0
625,0.0,0.0,1.0,-0.30987697075112486,0.0,0.0,0.0,-0.11392082112057034,1.0,0.0,0.0
3187,0.0,0.0,0.0,-0.2747775655799738,0.0,0.0,0.0,-0.4032039900448442,0.0,0.0,0.0
2210,0.0,0.0,1.0,-0.309790130268573,0.0,0.0,0.0,-0.42989042299193486,0.0,0.0,0.0
550,0.0,0.0,0.0,-0.3098769900027605,0.0,0.0,0.0,-0.5248386185643822,1.0,0.0,0.0
881,0.0,0.0,0.0,0.10883084034794557,0.0,1.0,0.0,0.14902983980144124,1.0,0.0,0.0
2083,0.0,1.0,0.0,-0.29011273115485736,0.0,0.0,0.0,0.19858785766960843,1.0,1.0,1.0
715,0.0,0.0,0.0,-0.29958104462347923,0.0,0.0,0.0,-0.5219269413333798,1.0,0.0,0.0
1621,0.0,0.0,0.0,0.06841272770374289,0.0,1.0,0.0,1.6206221247645065,1.0,0.0,1.0
5983,0.0,0.0,1.0,-0.28747517754489704,0.0,0.0,0.0,-0.21461780918195986,1.0,0.0,0.0
5166,0.0,0.0,1.0,-0.30002134709107947,0.0,0.0,0.0,-0.1646910560872689,1.0,1.0,0.0
1209,0.0,0.0,0.0,-0.2988456128525791,0.0,0.0,0.0,-0.40733120887690283,1.0,0.0,0.0
4370,0.0,0.0,0.0,-0.30779343194639164,0.0,0.0,0.0,-0.10753685699120116,0.0,0.0,0.0
1859,0.0,0.0,0.0,-0.1679146451152757,1.0,0.0,0.0,-0.06809903258771378,1.0,0.0,0.0
2327,0.0,0.0,0.0,-0.30205271955811447,0.0,0.0,0.0,-0.21244264119781375,1.0,0.0,0.0
2885,0.0,0.0,0.0,-0.2999949102953514,0.0,0.0,0.0,0.28454390880138175,1.0,0.0,1.0
1830,0.0,0.0,0.0,-0.29999491028546926,0.0,0.0,0.0,-0.23989009539815825,1.0,0.0,0.0
6411,0.0,0.0,0.0,-0.2617417794764226,0.0,0.0,0.0,-0.32776225835843625,1.0,0.0,0.0
2362,0.0,0.0,0.0,-0.3097991521773652,0.0,0.0,0.0,-0.3409789307859454,1.0,0.0,0.0
2188,0.0,0.0,0.0,-0.3097911939890318,0.0,0.0,0.0,-0.3490563275324655,0.0,0.0,0.0
5809,0.0,0.0,1.0,-0.272940468479593,0.0,0.0,0.0,-0.22577175214698825,1.0,0.0,0.0
2994,0.0,0.0,0.0,-0.29011273115485736,0.0,0.0,0.0,-0.09764376645083675,1.0,0.0,0.0
1144,0.0,0.0,0.0,-0.28363397451682815,0.0,0.0,0.0,-0.10871502082687261,1.0,0.0,0.0
3559,0.0,0.0,0.0,0.11685319336617637,0.0,1.0,3.49,0.11781305697260452,1.0,1.0,0.0
1648,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.0774481396366665,1.0,0.0,0.0
4220,0.0,0.0,1.0,-0.2987873230720508,0.0,0.0,0.0,-0.2635630917577946,1.0,0.0,0.0
3336,0.0,0.0,0.0,-0.2868249301581028,0.0,0.0,0.0,-0.27560418220567706,0.0,0.0,0.0
2783,0.0,0.0,0.0,-0.1791605649659121,0.0,0.0,0.0,0.0358365560306493,1.0,1.0,0.0
4838,0.0,0.0,0.0,-0.26794700336489485,1.0,1.0,0.16,-0.20620990316517837,1.0,0.0,0.0
1494,0.0,0.0,0.0,-0.29445100779319594,0.0,1.0,0.23,0.3081391113646186,1.0,0.0,1.0
675,0.0,0.0,0.0,-0.2932432884136562,0.0,0.0,0.0,-0.09552927890774207,1.0,0.0,0.0
4152,1.0,1.0,0.0,-0.29799807969293657,0.0,0.0,0.0,-0.09606496253913416,1.0,0.0,0.0
2042,0.0,0.0,0.0,-0.30643413820697596,0.0,0.0,0.0,-0.2393342228419316,1.0,1.0,0.0
6031,1.0,1.0,0.0,-0.08258696941200716,0.0,0.0,0.0,-0.16297286283944806,1.0,0.0,0.0
6498,0.0,0.0,0.0,-0.2700135189013094,0.0,0.0,0.0,-0.1915857635704121,1.0,0.0,0.0
2224,0.0,1.0,1.0,-0.3097912438509283,0.0,0.0,0.0,-0.18963882738820578,0.0,0.0,0.0
748,0.0,0.0,0.0,-0.303136850318256,0.0,0.0,0.0,-0.3894302621588529,1.0,0.0,0.0
2321,0.0,0.0,0.0,-0.30082532693052844,0.0,0.0,0.0,-0.2141762504519242,1.0,0.0,0.0
1241,0.0,0.0,0.0,-0.2992656054656301,0.0,0.0,0.0,-0.20694560692771324,1.0,0.0,0.0
3326,0.0,0.0,1.0,-0.28531592140485834,0.0,0.0,0.0,-0.3095164477265598,0.0,0.0,0.0
2239,0.0,0.0,0.0,-0.30975908292768134,0.0,0.0,0.0,0.17342988527960101,0.0,1.0,1.0
5742,0.0,0.0,0.0,-0.2720085789875763,0.0,0.0,0.0,-0.3469810759063334,1.0,0.0,0.0
856,0.0,0.0,0.0,-0.30228856406168425,0.0,0.0,0.0,-0.2026807700407395,1.0,0.0,0.0
4617,0.0,0.0,1.0,-0.272875246097331,0.0,0.0,0.0,-0.16892422375927274,0.0,0.0,0.0
4024,1.0,0.0,1.0,-0.29000501540233364,0.0,0.0,0.0,-0.15805457519416516,1.0,0.0,0.0
4887,1.0,1.0,0.0,-0.30987708941608116,0.0,1.0,0.16,2.05458166983808,1.0,1.0,1.0
1461,0.0,0.0,0.0,3.884594078213884,0.0,0.0,0.0,-0.08745766925861367,1.0,0.0,0.0
5415,0.0,0.0,0.0,-0.2703483728936335,1.0,1.0,8.5,-0.319482593350967,1.0,0.0,0.0
2225,0.0,0.0,1.0,-0.30979141005725,0.0,0.0,0.0,-0.26502493496567864,0.0,0.0,0.0
4138,0.0,0.0,0.0,-0.2983787999366115,0.0,1.0,0.91,-0.24596465293834277,1.0,0.0,0.0
3184,0.0,0.0,0.0,-0.2773054270015843,0.0,0.0,0.0,-0.05154373874852638,0.0,0.0,0.0
315,1.0,1.0,0.0,-0.30987708462001257,1.0,1.0,1.06,3.1614086257659695,1.0,0.0,1.0
5698,0.0,0.0,0.0,0.5061932631898506,0.0,0.0,0.0,-0.11187266625400233,1.0,0.0,0.0
5837,0.0,0.0,0.0,-0.2687869885909968,0.0,0.0,0.0,-0.21647307107526811,1.0,0.0,0.0
3118,1.0,1.0,0.0,2.251644492507516,0.0,0.0,0.0,-0.2434618639231469,1.0,1.0,0.0
1897,0.0,0.0,0.0,-0.16164440245690245,0.0,0.0,0.0,-0.2340550472633032,1.0,0.0,0.0
3293,0.0,0.0,0.0,0.21644777108030933,0.0,0.0,0.0,-0.04382850303016766,1.0,1.0,0.0
1653,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.14609081081727737,1.0,0.0,0.0
1409,0.0,0.0,0.0,-0.3098767899860535,0.0,1.0,0.38,0.07036701710387876,1.0,0.0,0.0
3364,0.0,0.0,0.0,-0.29126400502357364,0.0,0.0,0.0,-0.3722279199011879,0.0,0.0,0.0
6160,0.0,0.0,1.0,-0.3078947242824804,0.0,0.0,0.0,-0.5198535196235559,1.0,0.0,0.0
4411,0.0,0.0,0.0,-0.3063476691395831,0.0,0.0,0.0,-0.16617404223094748,1.0,0.0,0.0
3766,0.0,1.0,0.0,0.6757714570711509,0.0,0.0,0.0,-0.22515577572795695,1.0,0.0,0.0
2834,0.0,0.0,0.0,-0.013411715497723768,0.0,0.0,0.0,-0.1647356326028806,1.0,0.0,0.0
4834,0.0,0.0,1.0,-0.2759219219232986,0.0,0.0,0.0,-0.3451787334245246,1.0,1.0,0.0
3514,0.0,0.0,1.0,-0.2535526212432455,0.0,0.0,0.0,-0.2588042279420038,1.0,0.0,0.0
6046,1.0,1.0,0.0,0.05270994506520057,0.0,0.0,0.0,-0.07431113241494285,1.0,0.0,0.0
5925,0.0,0.0,0.0,-0.29356754097891924,0.0,0.0,0.0,-0.7194286464726504,1.0,0.0,0.0
6233,0.0,0.0,1.0,-0.3078571720017841,0.0,0.0,0.0,-0.2630562980213295,1.0,0.0,0.0
2320,0.0,0.0,0.0,-0.3022266124286958,0.0,0.0,0.0,-0.21727198126283565,1.0,0.0,0.0
1471,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.16932943010451967,1.0,0.0,0.0
4423,0.0,0.0,0.0,-0.30108985573314107,0.0,0.0,0.0,-0.14879089518671065,1.0,0.0,0.0
4892,1.0,1.0,0.0,-0.30987708941608116,0.0,1.0,0.16,10.079768480196384,1.0,1.0,1.0
3011,0.0,0.0,0.0,-0.23813246892783865,0.0,1.0,0.0,-0.0169575595914559,1.0,1.0,0.0
3175,0.0,0.0,0.0,-0.2847427550152828,0.0,0.0,0.0,-0.23424989441816005,0.0,0.0,0.0
1125,1.0,1.0,0.0,-0.3002617291219958,0.0,0.0,0.0,1.1229524396023745,1.0,1.0,1.0
2565,0.0,0.0,0.0,-0.28858296982543863,0.0,1.0,8.68,1.1304581713666941,1.0,0.0,1.0
3402,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,0.013359964150070661,1.0,0.0,0.0
3476,0.0,0.0,0.0,-0.25725646198139884,0.0,0.0,0.0,-0.09527725093293185,1.0,0.0,0.0
1157,0.0,0.0,1.0,-0.30013721366495005,0.0,0.0,0.0,-0.10997299690180426,1.0,0.0,0.0
2584,0.0,0.0,0.0,-0.28164271542200986,0.0,0.0,0.0,0.1597078823871478,1.0,0.0,0.0
3228,0.0,0.0,0.0,-0.27706924292036267,0.0,0.0,0.0,-0.2139205567029684,0.0,0.0,0.0
4916,0.0,0.0,0.0,-0.28467753263302076,0.0,0.0,0.0,-0.16390158208272151,1.0,0.0,0.0
6350,0.0,1.0,0.0,-0.30362120567409856,0.0,0.0,0.0,-0.18152660949951094,1.0,0.0,0.0
2833,0.0,0.0,0.0,-0.013411715497723768,0.0,0.0,0.0,-0.16013385188550358,1.0,0.0,0.0
198,0.0,0.0,0.0,-0.3098770894160805,0.0,0.0,0.0,-0.43554251367435015,1.0,0.0,0.0
6499,0.0,0.0,0.0,-0.28022758707401124,0.0,0.0,0.0,0.034141276233193796,1.0,0.0,0.0
2595,0.0,0.0,0.0,-0.28169904384305433,0.0,0.0,0.0,-0.06221378187067778,1.0,0.0,0.0
5218,0.0,0.0,0.0,-0.06450692976180482,0.0,0.0,0.0,-0.01492349589936413,1.0,0.0,0.0
5494,0.0,0.0,0.0,-0.2890751023461431,0.0,0.0,0.0,-0.22920086398754796,1.0,0.0,0.0
4744,0.0,0.0,0.0,2.253994004728483,0.0,1.0,0.0,0.02405659153251941,1.0,1.0,0.0
1746,0.0,0.0,0.0,-0.2419865187887773,0.0,0.0,0.0,-0.16096526460871413,1.0,0.0,0.0
1814,0.0,0.0,0.0,-0.29999491028546926,0.0,0.0,0.0,-0.2194827249450999,1.0,0.0,0.0
73,0.0,0.0,0.0,0.40769560735921545,0.0,0.0,0.0,-0.15143610601745122,1.0,0.0,0.0
287,0.0,0.0,0.0,-0.30987708941606734,0.0,0.0,0.0,0.09638058509691498,1.0,0.0,0.0
1099,0.0,0.0,0.0,-0.2672763005385191,0.0,0.0,0.0,0.2262136706969765,1.0,1.0,1.0
4193,0.0,0.0,0.0,-0.29897297463963785,0.0,0.0,0.0,-0.16472769586665711,1.0,0.0,0.0
857,0.0,0.0,0.0,-0.3011175258347068,0.0,0.0,0.0,-0.20843882934903488,1.0,0.0,0.0
6122,0.0,0.0,0.0,-0.29749966005498973,0.0,0.0,0.0,-0.18220767027791152,1.0,0.0,0.0
1140,0.0,0.0,0.0,-0.29321771183769557,0.0,0.0,0.0,-0.13533830580071146,1.0,0.0,0.0
209,0.0,0.0,1.0,-0.3098770894160803,0.0,0.0,0.0,-0.19159460179584697,1.0,0.0,0.0
3211,0.0,0.0,1.0,-0.28290664613281513,0.0,0.0,0.0,-0.18974779924309032,0.0,0.0,0.0
1425,0.0,0.0,0.0,-0.30986679218542706,0.0,0.0,0.0,-0.12628551943299468,1.0,1.0,0.0
6116,1.0,1.0,0.0,-0.2995344007379827,0.0,0.0,0.0,-0.155955873001382,1.0,0.0,0.0
6272,0.0,0.0,0.0,-0.30787891279587143,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
271,0.0,0.0,0.0,-0.30987708941607794,0.0,0.0,0.0,-0.2511855302941496,1.0,0.0,0.0
3119,0.0,0.0,0.0,-0.28786848827429534,0.0,0.0,0.0,-0.22832424396432344,0.0,0.0,0.0
1458,0.0,0.0,0.0,3.925950997875495,0.0,0.0,0.0,0.02334885556661175,1.0,0.0,0.0
3704,0.0,0.0,0.0,-0.2622064455079224,0.0,0.0,0.0,-0.33603899637327206,1.0,1.0,0.0
3648,0.0,1.0,0.0,-0.30018860099642924,0.0,0.0,0.0,-0.7282567048768754,1.0,0.0,0.0
5631,0.0,0.0,0.0,-0.24257944953661403,0.0,0.0,0.0,-0.09300934651284828,1.0,0.0,0.0
2983,0.0,0.0,0.0,-0.29011273115485736,0.0,0.0,0.0,-0.15667874756081468,1.0,0.0,0.0
919,0.0,0.0,0.0,-0.06766487892478315,0.0,1.0,0.0,0.4238538696769348,1.0,0.0,1.0
3329,0.0,0.0,1.0,-0.285407825670773,0.0,0.0,0.0,-0.1276929261444359,0.0,0.0,0.0
5387,0.0,0.0,0.0,-0.17646767115282033,1.0,1.0,8.5,10.079768480196384,1.0,1.0,1.0
6100,0.0,0.0,0.0,-0.3056524578377446,0.0,0.0,0.0,-0.07020672892729815,1.0,0.0,0.0
6169,0.0,0.0,1.0,-0.30785025447639264,0.0,0.0,0.0,-0.030867501568430294,1.0,0.0,0.0
5442,1.0,0.0,0.0,-0.04305825288955951,1.0,1.0,8.5,1.5302267850858908,1.0,1.0,1.0
4734,0.0,0.0,0.0,-0.24801464805845058,0.0,0.0,0.0,-0.1912059278349609,1.0,0.0,0.0
1570,0.0,0.0,0.0,4.631212475889876,0.0,0.0,0.0,-0.1525918455201915,1.0,0.0,0.0
5729,0.0,0.0,0.0,-0.2720372373070551,0.0,0.0,0.0,-0.10022290668895642,1.0,0.0,0.0
4948,0.0,0.0,0.0,-0.27104012543277634,0.0,0.0,0.0,-0.18697365176355268,1.0,0.0,0.0
6305,0.0,0.0,0.0,-0.30577005576939886,0.0,0.0,0.0,-0.18493368140911018,1.0,1.0,0.0
4512,0.0,0.0,0.0,-0.30987708941608116,0.0,1.0,0.0,0.48578912410057074,1.0,0.0,1.0
4034,0.0,0.0,0.0,-0.2910021272766124,0.0,1.0,0.95,0.22081119570414753,1.0,0.0,1.0
195,0.0,0.0,0.0,-0.30987708941608016,0.0,0.0,0.0,-0.2393342228419316,1.0,0.0,0.0
5617,0.0,0.0,0.0,-0.2763023858198272,0.0,1.0,0.36,-0.03555258266233094,1.0,0.0,0.0
4992,0.0,0.0,0.0,0.13051516484025977,0.0,0.0,0.0,-0.17880236638590885,1.0,0.0,0.0
6589,0.0,0.0,1.0,-0.30982550444101936,0.0,0.0,0.0,-0.2636144644961393,1.0,0.0,0.0
1616,0.0,0.0,0.0,-0.22518681426673706,0.0,0.0,0.0,-0.05380792584807131,1.0,0.0,0.0
3032,0.0,0.0,0.0,-0.10126428796886368,0.0,1.0,0.0,-0.11381265756217353,1.0,0.0,0.0
827,0.0,0.0,0.0,-0.2977042211629934,0.0,0.0,0.0,-0.17391161760489698,1.0,0.0,0.0
1124,1.0,1.0,0.0,-0.3015167658715835,0.0,1.0,0.7,10.079768480196384,1.0,1.0,1.0
3536,0.0,0.0,1.0,-0.22805264621461455,0.0,0.0,0.0,0.663587263673921,1.0,0.0,1.0
4414,0.0,0.0,0.0,-0.3063476691395831,0.0,0.0,0.0,-0.18645176637561048,1.0,0.0,0.0
8,0.0,0.0,1.0,-0.30936372997460415,0.0,0.0,0.0,-0.27013751449279233,0.0,0.0,0.0
1959,0.0,0.0,0.0,-0.3078353168684341,0.0,0.0,0.0,-0.11670268442519688,1.0,0.0,0.0
2872,1.0,1.0,0.0,-0.30301732325572306,0.0,0.0,0.0,-0.2143619943005789,1.0,0.0,0.0
25,0.0,0.0,0.0,-0.2753882842502456,0.0,0.0,0.0,0.24795673813487779,0.0,0.0,1.0
2073,1.0,0.0,0.0,-0.302959564034535,0.0,0.0,0.0,0.18374898798263933,1.0,0.0,1.0
4420,0.0,0.0,0.0,-0.3063269165634088,0.0,0.0,0.0,-0.18220170688367682,1.0,0.0,0.0
350,0.0,0.0,0.0,-0.30577796151270337,0.0,0.0,0.0,-0.19774590001270012,0.0,0.0,0.0
2581,0.0,0.0,0.0,-0.28189372277192737,0.0,0.0,0.0,0.3993748333536604,1.0,0.0,1.0
6069,0.0,0.0,0.0,0.86906688086592,0.0,0.0,0.0,0.7845795447762128,0.0,1.0,1.0
3555,0.0,0.0,0.0,-0.12203564028349687,0.0,0.0,0.0,-0.12908003703317492,1.0,1.0,0.0
6206,0.0,0.0,1.0,-0.30784728982265347,0.0,0.0,0.0,-0.25976808958062136,1.0,0.0,0.0
4446,0.0,0.0,0.0,-0.2916139329865886,0.0,0.0,0.0,-0.18567488878613236,1.0,0.0,0.0
545,0.0,0.0,0.0,-0.3098769916210278,0.0,0.0,0.0,-0.03826854176673002,1.0,0.0,0.0
1905,0.0,0.0,0.0,-0.13199786506506672,0.0,0.0,0.0,-0.11721883058713675,1.0,0.0,0.0
